,filename,tsneX,tsneY,pcaX,pcaY,umapX,umapY,isoX,isoY,active,color,kcolor2,kcolor3,kcolor4,kcolor5,kcolor6,kcolor7,kcolor8,kcolor20,duration,phone_position,script,loudness,distress,zero_crossing,harmonics,pauses,max_intensity,intensity,pitch,pitch_range,shimmer,jitter,spectral_slope,mean_mfcc,spectral_rolloff,energy,speechrate,affect
280,shout_data_2bbc47c7-b2b5-4018-b005-180b08efe693/final/chunk21.wav,-46.21399,-23.112911,-41.98335008,30.8643829,9.878571,-66.170654,-39.08878759,-12.02478334,1,black,blue,green,blue,blue,orange,green,teal,purple,2.450022676,Hold your phone next to your face but with the mic/phone facing away from your face 2/19,ripped ocean jumper,Shouting,Not Distressed,0.23161575,9.497697492,0.08,112.2882829,80.53844901,239.4442433,150.5293887,0.087161891,0.022748741,-0.239554535,-19.9394,2523.709239,0.108307301,2.448979592,neutral
281,shout_data_2bbc47c7-b2b5-4018-b005-180b08efe693/final/chunk31.wav,-11.41008,47.51422,-56.19168069,-12.79433995,-53.659935,-9.603294,-56.03345791,4.032379074,1,black,blue,blue,blue,green,blue,yellow,green,blue,2.447029478,Hold your phone next to your face but with the mic/phone facing away from your face 2/19,ripped ocean jumper,Shouting,Not Distressed,0.11616948,11.42308983,0.0935,112.0488025,81.84754217,381.4705401,264.1159809,0.069579102,0.019649456,-0.31363735,-20.858028,1721.942935,0.145916188,2.860645689,neutral
282,shout_data_2bc92dd2-5c37-4fd3-92ec-d66e3aca82a0/final/chunk03.wav,12.9422,64.38689,-61.09840686,-68.2654475,-74.97301,17.583466,-61.72277759,8.798928349,1,black,blue,blue,green,red,purple,yellow,red,yellow,2.672018141,Place phone 1-2 meters away in a bag 11/19,join the Ear Look club,Shouting,Not Distressed,0.11210264,13.08499623,0.164,110.4752537,79.83715935,398.5315972,519.4522191,0.102664655,0.01798441,-0.146474676,-20.683771,1445.93501,0.100482235,2.619760479,joy
283,shout_data_2bc92dd2-5c37-4fd3-92ec-d66e3aca82a0/final/chunk10.wav,3.0208282,52.550964,-59.09187497,-11.9255096,-64.24546,2.637764,-59.05612011,4.133775634,1,black,blue,blue,green,red,blue,yellow,red,yellow,2.82,Place phone 1-2 meters away in a bag 11/19,join the Ear Look club,Shouting,Not Distressed,0.130010886,11.45710942,0.1045,108.6073066,77.47551631,352.101882,278.8956304,0.095277279,0.01542134,-0.086965887,-22.969677,1558.814858,0.06173242,2.127659574,joy
284,shout_data_2be7e948-e708-4604-b2ad-240f8317a10e/final/chunk20.wav,-26.566093,12.3946,-51.42052147,31.46745554,-45.792656,-57.977726,-50.62513205,-7.689688374,1,black,blue,blue,blue,green,blue,teal,green,brown,3.39600907,Place phone as far away as possible while on on the opposite side of a wall from you face up on any surface 16/19,hungry action hippos fruit,Shouting,Not Distressed,0.173442815,8.542900922,0.22025,100.8344747,65.72111952,268.4416545,126.8239786,0.130054702,0.019600576,-0.005379726,-26.941261,1991.526254,0.004981796,1.472320377,anger
285,shout_data_2c226d33-f09c-4175-9652-e6a2936115d0/final/chunk00.wav,-32.063107,7.181816,-50.01053815,36.05179768,-39.617336,-63.51554,-48.97262757,-7.941507124,1,black,blue,blue,blue,green,blue,teal,green,brown,4.375011338,Hold your phone next to your face but with the mic/phone facing away from your face 2/19,heavy undersea birthday pumpkins,Talking,Distressed,0.186921296,16.39238329,0.1965,95.45819063,63.2609072,191.2406945,156.2358412,0.083180943,0.018299022,-0.005684362,-28.010387,2071.795164,0.003654221,3.2,neutral
286,shout_data_2c226d33-f09c-4175-9652-e6a2936115d0/final/chunk20.wav,-72.766495,-18.075115,-44.1721996,-40.83085657,9.421623,-74.1336,-41.85414668,-2.505677334,1,black,blue,green,blue,green,orange,teal,teal,orange,4.717006803,Hold your phone next to your face but with the mic/phone facing away from your face 2/19,heavy undersea birthday pumpkins,Shouting,Not Distressed,0.178789924,18.32783211,0.12,111.2077859,78.43283431,396.2284208,392.0754671,0.065629746,0.012592795,-0.124531153,-21.906328,2399.513262,0.129872741,2.543989824,neutral
287,shout_data_2c9906c4-de27-44ea-8573-154afd46836d/final/chunk21.wav,-75.829544,-21.670517,-44.9129492,-26.94732201,9.913307,-78.32426,-41.92305252,-24.14423,1,black,blue,green,blue,green,orange,teal,teal,orange,2.217006803,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,join the Ear Look club,Talking,Not Distressed,0.204737345,15.92723501,0.232,107.1584954,74.4305122,414.4290264,312.9960351,0.072716097,0.0146599,-0.068067987,-24.079634,2357.384315,0.023963225,2.255299955,surprise
288,shout_data_2c9906c4-de27-44ea-8573-154afd46836d/final/chunk31.wav,-60.226692,-45.639763,-39.96816555,-26.42102111,29.723228,-66.44735,-37.96093605,-17.90929795,1,black,blue,green,blue,blue,orange,green,teal,red,2.285034014,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,join the Ear Look club,Talking,Not Distressed,0.1991497,17.33251784,0.1925,106.4216177,74.03390685,310.8938794,380.0819686,0.080562204,0.011603181,-0.052637924,-23.763765,2637.209302,0.0225218,2.188183807,surprise
289,shout_data_2cb1a1eb-cace-4ba6-9b61-4d69ecacdf01/final/chunk22.wav,-64.1268,27.458168,-47.14943049,-32.50503445,-16.583187,-52.46496,-45.49063095,-4.775902673,1,black,blue,green,blue,green,blue,teal,teal,orange,3.65600907,Place phone on the opposite side of the room in a bag 15/19,another dog secretary show,Shouting,Not Distressed,0.17498702,9.911540152,0.2288,105.8820483,71.72273594,457.0472818,311.1683011,0.178327973,0.028494088,-0.022797284,-26.584833,2230.935678,0.021363073,3.008752735,sadness
290,shout_data_2d1c6066-c183-418b-93ed-582c34ad1353/final/chunk14.wav,-55.964905,-51.80349,-37.63647625,-52.05211914,37.175896,-60.048794,-35.25995737,-21.19290521,1,black,blue,green,yellow,blue,orange,green,yellow,red,2.724036281,Place phone as far away as possible while on on the opposite side of a wall from you face up on any surface 16/19,five dollar slaw onion cure,Shouting,Not Distressed,0.225234209,8.757192243,0.082,109.4629571,79.72280241,321.1792561,497.2955016,0.126929607,0.029326245,-0.09864228,-18.175709,2768.829346,0.099969197,2.936857562,neutral
291,shout_data_2d6bffea-5d1c-4e2d-92f2-53c48d34e0a6/final/chunk13.wav,-56.450912,39.579063,-49.89282761,-29.95585172,-23.205181,-45.26045,-48.38645813,-8.413996716,1,black,blue,blue,blue,green,blue,teal,green,teal,3.072018141,Hold your phone next to your face with your hand covering the mic 3/19,snow meteor down the chimney,Shouting,Distressed,0.169176604,14.97998726,0.072,110.1840215,80.15772064,378.4312211,350.2407561,0.103943064,0.01691974,-0.121240385,-20.441109,2077.178849,0.125102641,3.255208333,sadness
292,shout_data_2dbce1f6-cbe0-4392-81a6-a48b921d9c23/final/chunk00.wav,48.4861,34.279907,-66.51599514,36.58010008,-61.811867,54.946243,-67.13500713,6.478303524,1,black,blue,blue,green,red,purple,purple,brown,black,2.661043084,Place your phone in a bag and hold it next to your hip 7/19,another dog secretary show,Talking,Not Distressed,0.090310802,11.61206149,0.189333333,92.74610168,60.13013335,216.6408289,133.5925793,0.177733949,0.026082169,-0.003094371,-25.858047,1141.3125,0.001071489,3.382187148,surprise
293,shout_data_2dfd94e8-2ee0-41b2-82e1-63ffb170d6f2/final/chunk01.wav,-40.143826,-76.77168,-34.98798796,-54.11911782,50.462097,-54.457554,-30.44339937,-14.67662035,1,black,blue,green,yellow,blue,orange,green,yellow,green,3.234013605,Place phone 1-2 meters away face down on a hard surface 9/19,birds make new jingles,Shouting,Not Distressed,0.239045061,6.896165842,0.2485,110.3090304,75.9627664,457.9042704,417.2409502,0.165355766,0.026212961,-0.052181794,-23.074492,2916.581003,0.050142594,1.546072975,disgust
294,shout_data_2dfd94e8-2ee0-41b2-82e1-63ffb170d6f2/final/chunk11.wav,-42.301884,-7.623703,-45.74345054,55.37265617,-3.8386993,-75.63849,-44.39443423,-9.862245832,1,black,blue,green,blue,green,orange,teal,teal,purple,3.049024943,Place phone 1-2 meters away face down on a hard surface 9/19,birds make new jingles,Talking,Not Distressed,0.186837861,4.546373575,0.471,106.0558783,69.04651319,124.6994995,107.8148682,0.179344595,0.019296347,-0.015596523,-22.329515,2312.773164,0.009608815,2.623811086,disgust
295,shout_data_2dfe33c7-2711-488d-a6dc-eca261eab433/final/chunk00.wav,-38.962807,69.66792,-51.63518829,-17.60774213,-45.7691,-28.986496,-51.63391395,-15.03036404,1,black,blue,blue,blue,green,blue,teal,green,blue,3.577006803,Hold your phone next to your hip with your hand covering the mic 5/19,zebra cats walking on lamps,Talking,Not Distressed,0.166803175,15.26040866,0.1856,107.2805912,74.61206637,138.6104877,449.352635,0.103369172,0.019081155,-0.084560443,-19.240456,1981.515067,0.040712345,1.677383282,fear
296,shout_data_2dfe33c7-2711-488d-a6dc-eca261eab433/final/chunk10.wav,-9.140556,17.679375,-55.67870811,40.45467625,-61.50325,-42.18398,-55.11149311,-3.530609678,1,black,blue,blue,blue,green,blue,yellow,green,green,2.298004535,Hold your phone next to your hip with your hand covering the mic 5/19,zebra cats walking on lamps,Talking,Distressed,0.133192274,14.46069507,0.083,107.8428412,77.51926364,174.1551635,144.8385737,0.097146639,0.019645254,-0.157620797,-18.024971,1752.49566,0.050604835,3.046127067,fear
297,shout_data_2dfe33c7-2711-488d-a6dc-eca261eab433/final/chunk11.wav,-54.08845,37.09223,-49.68881148,-25.11219765,-24.551628,-45.289524,-48.32371183,-1.741854075,1,black,blue,blue,blue,green,blue,teal,green,teal,2.658004535,Hold your phone next to your hip with your hand covering the mic 5/19,zebra cats walking on lamps,Shouting,Distressed,0.151638927,14.18975126,0.075,111.8744276,78.52368457,399.7819438,312.7731303,0.131112207,0.022745478,-0.170125004,-20.498137,2088.375,0.074023797,3.009781791,fear
298,shout_data_2e51d167-9503-45b8-aa67-53d9740a6968/final/chunk10.wav,-7.7430115,-74.93971,-27.28137421,-20.28615233,66.40588,-20.825481,-23.50222263,-1.105296004,1,black,green,green,yellow,blue,green,red,yellow,yellow,3.769024943,Place phone 1-2 meters away face up on any surface 8/19,five special guest treasures,Shouting,Not Distressed,0.242103623,9.848699529,0.202,107.3660686,71.25887169,448.663959,261.8122973,0.169324306,0.026347818,-0.019882605,-25.77212,3350.569386,0.019841391,1.857256567,anger
299,shout_data_2e51d167-9503-45b8-aa67-53d9740a6968/final/chunk20.wav,16.476715,-67.81711,-17.95165674,15.39108198,74.98978,1.4308243,-12.90228133,-20.88356719,1,black,green,green,yellow,purple,green,red,purple,purple,3.537006803,Place phone 1-2 meters away face up on any surface 8/19,five special guest treasures,Shouting,Not Distressed,0.300497217,4.68110581,0.1996,105.8961055,69.47670175,325.5376512,173.2366166,0.215210816,0.029807469,-0.014994595,-27.893427,3877.282568,0.012339467,1.413627368,anger
300,shout_data_2e6e1ade-60df-4a40-943a-11ec5e4ced47/final/chunk20.wav,51.49951,40.15262,-66.81145968,15.63967662,-66.06492,54.624374,-68.96515814,7.570735972,1,black,blue,blue,green,red,purple,purple,brown,black,2.418004535,Place your phone in your pocket 6/19,join the Ear Look club,Talking,Not Distressed,0.090862165,14.05651215,0,95.11177624,61.3937033,228.7300862,226.4859617,0.102033768,0.010197253,-0.003442404,-26.533457,1124.793502,0.001301143,2.067824648,sadness
301,shout_data_2e6e1ade-60df-4a40-943a-11ec5e4ced47/final/chunk31.wav,5.633957,57.07843,-59.22803376,-33.90465081,-65.44261,5.472336,-59.08093835,8.926224752,1,black,blue,blue,green,red,blue,yellow,red,yellow,1.985034014,Place your phone in your pocket 6/19,join the Ear Look club,Shouting,Distressed,0.124369777,15.92275082,0.303,107.2556389,73.84563786,422.3553679,338.4010401,0.138732641,0.011418808,-0.039921655,-24.27043,1550.635027,0.018696819,2.518891688,sadness
302,shout_data_2e83e564-4ee2-42a8-beb5-ce9e1bebd730/final/chunk00.wav,9.083298,35.200523,-58.99722614,15.71195649,-57.61419,4.929901,-58.75911425,3.628681469,1,black,blue,blue,green,red,blue,yellow,red,green,3.675011338,Place phone 1-2 meters away in a bag 11/19,wolf ring lights are fantastic,Shouting,Not Distressed,0.142971207,11.84584493,0.2216,102.3757709,66.92538565,249.3046422,213.9272663,0.13443355,0.012149132,-0.0112964,-26.457726,1564.945652,0.007125478,2.176870748,surprise
303,shout_data_2e83e564-4ee2-42a8-beb5-ce9e1bebd730/final/chunk40.wav,10.932732,34.466843,-59.36827565,23.0001676,-57.532265,14.672707,-59.20568016,2.084279663,1,black,blue,blue,green,red,blue,yellow,red,green,3.634013605,Place phone 1-2 meters away in a bag 11/19,wolf ring lights are fantastic,Shouting,Not Distressed,0.134317775,10.69545296,0.142333333,106.4717639,72.2347859,239.0683021,185.3578275,0.1360556,0.016356603,-0.037976465,-24.221392,1544.057001,0.023928825,1.651073198,surprise
304,shout_data_2e83e564-4ee2-42a8-beb5-ce9e1bebd730/final/chunk50.wav,-3.3057175,79.482956,-59.79765611,3.172312766,-77.37059,1.3870468,-59.70235232,2.697845567,1,black,blue,blue,green,red,purple,yellow,red,yellow,3.324036281,Place phone 1-2 meters away in a bag 11/19,wolf ring lights are fantastic,Talking,Not Distressed,0.123914931,6.924513996,0.197,100.3932526,67.35682928,163.5127731,331.1403843,0.161047941,0.030177507,-0.01235893,-23.400578,1520.958534,0.007103473,1.203369434,surprise
305,shout_data_2e911c06-48a8-4679-8717-bbe1482835f4/final/chunk00.wav,-30.47784,-58.005848,-35.68041098,22.6242195,47.89588,-50.730705,-32.93140895,-11.28802233,1,black,blue,green,yellow,blue,orange,green,yellow,green,3.349024943,Hold your phone next to your face with your hand covering the mic 3/19,five special guest treasures,Shouting,Not Distressed,0.239267915,7.009632202,0.0975,109.8080115,78.91336101,261.2346344,177.1791079,0.074066896,0.008279404,-0.050254376,-20.892366,2878.781847,0.10240637,1.49298298,neutral
306,shout_data_2e911c06-48a8-4679-8717-bbe1482835f4/final/chunk30.wav,-42.370277,-28.76786,-39.95547759,42.74176122,14.428375,-61.78202,-38.09358178,-9.283826991,1,black,blue,green,blue,blue,orange,green,teal,purple,3.904036281,Hold your phone next to your face with your hand covering the mic 3/19,five special guest treasures,Talking,Not Distressed,0.222185304,6.805448936,0.107285714,107.7688777,76.38305381,188.4911134,127.5245163,0.061735788,0.009225868,-0.032240484,-21.743486,2638.411104,0.066925767,1.280737705,neutral
307,shout_data_2e911c06-48a8-4679-8717-bbe1482835f4/final/chunk40.wav,-24.526138,-70.518936,-32.92723582,-11.90967439,56.469543,-41.815582,-28.89298484,-2.893914678,1,black,green,green,yellow,blue,green,green,yellow,green,3.565034014,Hold your phone next to your face with your hand covering the mic 3/19,five special guest treasures,Shouting,Not Distressed,0.254952567,7.944709909,0.107666667,111.2952658,80.17949386,382.6695546,263.8256741,0.077277168,0.012103622,-0.043041668,-20.895546,3033.022388,0.146073834,1.683029453,neutral
308,shout_data_2f02eb89-c8e2-499e-b8f5-bc953542536f/final/chunk22.wav,-2.770256,28.065056,-56.62854,28.99112997,-63.46743,-27.645538,-56.50523244,-5.785324865,1,black,blue,blue,green,green,blue,yellow,red,green,2.985034014,Place phone on the opposite side of the room in a bag 15/19,birds make new jingles,Talking,Distressed,0.13071554,17.17564004,0.24,105.4308891,70.08269482,179.5897463,196.4745677,0.057134941,0.013466639,-0.018110053,-19.398367,1699.051339,0.01193717,2.010050251,anger
309,shout_data_2f507d09-659a-4f40-9559-73bbc40e5fd6/final/chunk12.wav,-58.09823,10.086395,-47.71007737,-8.897187102,-16.98742,-63.23873,-46.02917905,-5.336699083,1,black,blue,green,blue,green,blue,teal,green,orange,2.872018141,Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,banana and mustard sandwiches,Shouting,Not Distressed,0.187145602,9.45360576,0,108.6283876,78.95066311,348.1274401,269.2200406,0.090765534,0.013886737,-0.089917771,-21.599516,2200.260417,0.088210196,3.48189415,disgust
310,shout_data_2f674665-2509-45cc-9c93-84140a40103a/final/chunk20.wav,52.257736,64.01129,-67.80931749,-21.98422977,-76.71008,51.40645,-69.56542553,7.909920936,1,black,blue,blue,green,red,purple,purple,brown,black,2.262040816,Hold your phone next to your hip with the back of phone on your palm 4/19,ripped ocean jumper,Talking,Not Distressed,0.084029217,8.627492487,0.17575,99.57894919,67.39854962,124.9815601,476.404307,0.156142157,0.027572031,-0.015247544,-23.38503,1070.202465,0.004833675,1.768346596,surprise
311,shout_data_2f7b6bd7-f13a-407c-aed0-87b74d4c856d/final/chunk21.wav,-1.7681732,-74.37414,-25.78400843,-39.85647201,68.050995,-14.934456,-20.78927229,-2.223969566,1,black,green,green,yellow,blue,green,red,yellow,yellow,2.754013605,Hold your phone next to your hip with the back of phone on your palm 4/19,five special guest treasures,Talking,Not Distressed,0.218680246,9.033138266,0.1025,111.1287524,79.95954179,435.4713615,365.1269136,0.105803411,0.022626162,-0.204320179,-14.682352,3435.358349,0.106835623,2.90486565,surprise
312,shout_data_2f93a959-da01-4cc6-b6e9-d8285341b824/final/chunk00.wav,-55.445374,19.431671,-47.56948947,-18.39347485,-20.391495,-57.367195,-46.54403312,-18.6000397,1,black,blue,green,blue,green,blue,teal,green,orange,3.067029478,Hold your phone next to your face with your hand covering the mic 3/19,five dollar slaw onion cure,Talking,Not Distressed,0.16149627,12.9888685,0.20225,105.8832296,70.36035495,243.8777016,384.2897722,0.05905351,0.010340729,-0.018265744,-22.451557,2209.472656,0.013073178,1.630257581,neutral
313,shout_data_2f93a959-da01-4cc6-b6e9-d8285341b824/final/chunk31.wav,-68.71657,-28.478176,-42.96904208,6.1494043,15.2606735,-74.830986,-40.05625661,-3.460921507,1,black,blue,green,blue,blue,orange,green,teal,purple,2.589024943,Hold your phone next to your face with your hand covering the mic 3/19,five dollar slaw onion cure,Shouting,Distressed,0.177137102,18.63127855,0.368333333,106.5700513,70.42619998,317.9835671,217.6899392,0.061361305,0.006959991,-0.010243328,-27.793142,2467.592593,0.011155582,2.70374662,neutral
314,shout_data_2fb07690-fd09-468b-af65-f606327961e7/final/chunk12.wav,56.879944,52.09247,-67.44459239,-29.71144113,-74.719345,58.119736,-68.76486099,15.65719942,1,black,blue,blue,green,red,purple,purple,brown,black,4.374013605,Hold your phone next to your face with your hand covering the mic 3/19,banana and mustard sandwiches,Shouting,Distressed,0.095517113,19.53975383,0.181444444,109.164106,77.27924325,335.3405283,374.1130302,0.052180119,0.009585472,-0.124873885,-13.557438,1088.50365,0.092181802,2.97210791,fear
315,shout_data_2fbf06cf-9bb1-4f75-9277-123a19714c0b/final/chunk01.wav,47.369804,38.247505,-66.69287471,18.92279722,-63.483192,53.43213,-67.43558379,6.906691917,1,black,blue,blue,green,red,purple,purple,brown,black,3.107029478,Place phone on the opposite side of the room in a bag 15/19,five dollar slaw onion cure,Shouting,Distressed,0.121101038,16.95964138,0.18225,108.2912197,72.79021849,308.8113396,157.2765625,0.137611907,0.009281894,-0.043622668,-25.88785,1130.538313,0.023178366,2.896684905,fear
316,shout_data_2fbf06cf-9bb1-4f75-9277-123a19714c0b/final/chunk51.wav,59.890152,30.233643,-70.27720526,54.30890999,-62.786167,67.18503,-71.76147037,5.4026842,1,black,blue,blue,green,red,purple,purple,brown,black,2.767029478,Place phone on the opposite side of the room in a bag 15/19,five dollar slaw onion cure,Talking,Distressed,0.085970052,15.09460244,0.1835,105.4129785,71.57463421,192.7357788,62.82935114,0.130272573,0.011605645,-0.038669498,-21.756012,929.3870192,0.015541747,2.168413444,fear
317,shout_data_30010462-4f52-4d86-b1b9-8649c214a8d5/final/chunk21.wav,-77.38623,-23.4403,-44.23925529,-35.02130762,10.585701,-79.04008,-42.04886304,-29.89343084,1,black,blue,green,blue,green,orange,teal,teal,orange,2.595011338,Place phone 1-2 meters away face down on a soft surface 10/19,snow meteor down the chimney,Shouting,Not Distressed,0.181261335,10.86541573,0.096333333,110.7644689,78.46430146,476.8569756,310.625062,0.144423647,0.021134825,-0.073116832,-22.376907,2394.755379,0.071226786,3.082851638,disgust
318,shout_data_30010462-4f52-4d86-b1b9-8649c214a8d5/final/chunk40.wav,-42.636166,59.07184,-52.56281006,-55.60549549,-37.749557,-29.844421,-50.63939795,5.05382656,1,black,blue,blue,blue,green,blue,teal,green,blue,3.393015873,Place phone 1-2 meters away face down on a soft surface 10/19,snow meteor down the chimney,Shouting,Not Distressed,0.157854353,10.89241933,0.114666667,109.7106703,78.11950277,340.5258492,498.5806484,0.140660049,0.0277614,-0.081772586,-23.958214,1927.458856,0.0865419,3.241968759,disgust
319,shout_data_300f493f-91bc-44b6-91ab-9fe7dbbbf94b/final/chunk20.wav,-38.88628,-60.623985,-35.90093925,-17.39766906,42.96673,-53.33324,-32.84283902,-19.61145928,1,black,blue,green,yellow,blue,orange,green,yellow,green,2.925034014,Place phone on the opposite side of the room face up on any surface 12/19,banana and mustard sandwiches,Talking,Not Distressed,0.264276414,17.51510259,0.125142857,99.24367124,67.08621035,313.4288914,335.8727367,0.095443769,0.012471387,-0.012134656,-28.979557,2866.278409,0.005856537,3.760683761,neutral
320,shout_data_300f493f-91bc-44b6-91ab-9fe7dbbbf94b/final/chunk60.wav,-22.334618,-69.924324,-31.69511451,-10.42600334,58.069016,-39.7401,-27.95105125,-7.182058266,1,black,green,green,yellow,blue,green,green,yellow,green,3.437006803,Place phone on the opposite side of the room face up on any surface 12/19,banana and mustard sandwiches,Shouting,Distressed,0.290173422,17.10115917,0.20225,107.8324029,72.85623372,381.1018276,258.0710412,0.086658904,0.010028134,-0.035311445,-27.5392,3102.45743,0.026066182,2.6185627,neutral
321,shout_data_30227cfb-8c0f-478c-a67b-f17021fd14a2/final/chunk00.wav,-40.89,-53.041405,-36.7777951,-18.85177558,38.96705,-53.791862,-33.98772771,-22.35969517,1,black,blue,green,yellow,blue,orange,green,yellow,green,4.290022676,Place phone 1-2 meters away face up on any surface 8/19,banana and mustard sandwiches,Talking,Not Distressed,0.207989337,11.58182326,0.247333333,106.8134171,73.20952401,221.8529846,403.238904,0.14500331,0.017628179,-0.052174735,-22.21844,2817.908654,0.035443707,2.797202797,surprise
322,shout_data_30227cfb-8c0f-478c-a67b-f17021fd14a2/final/chunk20.wav,-41.242233,-55.054775,-36.86233637,-18.50209877,39.212975,-54.579964,-33.82423944,-13.35220679,1,black,blue,green,yellow,blue,orange,green,yellow,green,3.971020408,Place phone 1-2 meters away face up on any surface 8/19,banana and mustard sandwiches,Talking,Not Distressed,0.211261128,12.56388413,0.1748,106.536517,71.18057888,267.6621576,371.2061108,0.139406785,0.015892488,-0.033223558,-24.041374,2812.62567,0.02053497,2.770083102,surprise
323,shout_data_30227cfb-8c0f-478c-a67b-f17021fd14a2/final/chunk30.wav,22.95494,-55.75333,-13.58779129,-51.43960883,75.238815,18.128677,-6.628073684,4.51232261,1,black,green,yellow,yellow,purple,green,red,purple,orange,3.707029478,Place phone 1-2 meters away face up on any surface 8/19,banana and mustard sandwiches,Shouting,Distressed,0.369552612,10.60340328,0.12525,101.9853402,69.80528246,314.7212643,503.7142193,0.147898273,0.021696272,-0.013012131,-28.395493,4124.19181,0.0139524,2.158079309,surprise
324,shout_data_30252928-61f1-441c-8658-c8fc01954ca0/final/chunk31.wav,-18.578274,-76.9082,-30.73521299,-45.99286611,59.39824,-32.93885,-26.67904192,-3.006215313,1,black,green,green,yellow,blue,green,green,yellow,yellow,3.253015873,Hold your phone next to your hip with the back of phone on your palm 4/19,banana and mustard sandwiches,Shouting,Not Distressed,0.244116384,15.58338786,0.155166667,104.6474147,70.57476889,519.7262633,338.0636945,0.141999145,0.017599453,-0.01951474,-25.739138,3155.455943,0.014574508,3.381494006,joy
325,shout_data_306e2485-5bf5-48eb-ad15-b2f0058c5d5f/final/chunk10.wav,-74.10987,-24.966278,-43.97792655,-20.46018806,11.616821,-78.05122,-41.52743768,-13.42524328,1,black,blue,green,blue,green,orange,teal,teal,orange,3.471020408,Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19,heavy undersea birthday pumpkins,Shouting,Distressed,0.178372396,17.41672354,0.128333333,107.4616029,73.48097074,404.3685063,288.561009,0.05600072,0.011810486,-0.043137746,-25.736322,2410.108321,0.03038382,2.592912705,fear
326,shout_data_306e2485-5bf5-48eb-ad15-b2f0058c5d5f/final/chunk30.wav,-76.32353,-43.085022,-42.5607622,-51.29649394,26.042343,-77.18074,-39.2923412,-17.2324125,1,black,blue,green,blue,blue,orange,green,teal,red,4.043038549,Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19,heavy undersea birthday pumpkins,Shouting,Distressed,0.182731585,19.22541673,0.102285714,109.2938084,77.4889004,537.6254047,349.2286851,0.071635833,0.011025824,-0.105830517,-22.557955,2488.877467,0.089383589,3.215434084,fear
327,shout_data_308c94cc-8975-4bd3-be59-73e508747c27/final/chunk00.wav,57.40802,44.958138,-68.39671254,-10.98469445,-70.11929,59.8006,-71.12534932,10.79136081,1,black,blue,blue,green,red,purple,purple,brown,black,3.693015873,Hold your phone next to your hip with the back of phone on your palm 4/19,fluffy baseboard yogurt division,Talking,Not Distressed,0.083401489,13.381268,0.209666667,98.92714657,65.93393498,254.5920454,337.3527981,0.129331349,0.018916435,-0.009794612,-25.84963,1035.505223,0.005697649,2.166260493,disgust
328,shout_data_30c800c3-1446-4b02-91f3-1d23eb00d29d/final/chunk20.wav,-58.840797,-1.0271301,-45.17190229,-7.547564724,-9.392929,-69.92651,-42.86493146,-3.223864768,1,black,blue,green,blue,green,orange,teal,teal,orange,3.123038549,Place your phone in your pocket 6/19,heavy undersea birthday pumpkins,Shouting,Distressed,0.213802083,15.80571481,0.099166667,107.3060747,76.52115618,378.0714888,243.4159894,0.088857004,0.012963423,-0.098989394,-24.373077,2342.950085,0.055010713,4.162664105,disgust
329,shout_data_30ed935a-3a93-4d52-a3ae-df82987cbf00/final/chunk11.wav,8.832306,59.183655,-60.18389932,-39.50285001,-68.4871,11.472816,-59.85754284,10.84523562,1,black,blue,blue,green,red,purple,yellow,red,yellow,2.710022676,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,join the Ear Look club,Shouting,Not Distressed,0.106232472,10.5938651,0.125,110.0725596,75.88287886,435.3730411,356.5328574,0.106997118,0.014534093,-0.06325166,-23.631907,1496.691176,0.041045259,2.58302583,disgust
330,shout_data_30ed935a-3a93-4d52-a3ae-df82987cbf00/final/chunk30.wav,72.37485,28.50859,-74.15849547,26.48325285,-63.608826,77.92929,-74.5865796,6.872202166,1,black,blue,blue,green,red,purple,purple,brown,blue,3.163038549,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,join the Ear Look club,Talking,Not Distressed,0.062068744,10.86900679,0.103,107.0552814,74.88091115,248.161797,159.4812536,0.101950527,0.01960446,-0.074108387,-22.224632,710.385101,0.038197926,2.21308884,disgust
331,shout_data_31a8aee8-5a68-4bf5-9780-2ad37bdee06e/final/chunk10.wav,-26.170963,69.339584,-55.71107573,-10.46008746,-55.27018,-25.06718,-55.43940502,-1.990786234,1,black,blue,blue,blue,green,blue,yellow,green,blue,3.413015873,Hold your phone next to your hip with the back of phone on your palm 4/19,wolf ring lights are fantastic,Talking,Not Distressed,0.119276812,12.08611657,0.2122,103.7991654,69.38380884,215.8643556,362.9801168,0.092993422,0.020611932,-0.020999442,-17.996393,1750.854492,0.011633535,2.050981541,anger
