filename,duration,analyse_zero_crossing,analyse_harmonics,pauses,get_max_intensity,analyse_intensity,analyse_pitch,analyse_pitch_range,analyse_shimmer,analyse_jitter,spectral_slope,analyse_mfcc,mean_spectral_rolloff,get_energy,speechrate(nsyll / dur),phone_position,script,loudness,distress,affect
shout_data_3b90f17d-31c1-41a3-b300-af258bbade6b/final/chunk21.wav,2.505034014,0.147081163,15.19540681,0.1625,105.6555231,73.93449092,249.9859916,163.9216177,0.13018585,0.022290597,-0.066231641,-23.600996,2024.202128,0.024224441,2.395209581,Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,ripped ocean jumper,Talking,Not Distressed,anger
shout_data_3b90f17d-31c1-41a3-b300-af258bbade6b/final/chunk23.wav,2.917006803,0.173707992,7.836214512,0.1386,105.4510777,72.28517849,326.3882807,271.3158042,0.159759343,0.033220299,-0.028510936,-26.316967,2240.33417,0.019334414,3.085361673,Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,ripped ocean jumper,Shouting,Not Distressed,anger
shout_data_3b957267-4741-4598-ae49-5eb14503d279/final/chunk10.wav,2.985034014,0.149012839,4.481364467,0.1655,101.8100599,68.05854415,266.9648149,398.5893688,0.189367354,0.037806914,-0.012730427,-20.426048,1942.96875,0.007489969,2.010050251,Place phone on the opposite side of the room face down on a hard surface 13/19,the thunder break craze,Shouting,Not Distressed,disgust
shout_data_3be4493d-3882-4608-b708-aeb47df05bbe/final/chunk40.wav,3.247029478,0.101691546,13.32871663,0.117,108.874563,74.2437023,392.02314,271.0360985,0.106485392,0.014065243,-0.04117817,-25.45819,1198.155738,0.033838902,2.46381275,Place phone on the opposite side of the room face up on any surface 12/19,five dollar slaw onion cure,Shouting,Not Distressed,joy
shout_data_3bfb16b9-c24f-4220-b01b-311ba6d99cad/final/chunk20.wav,3.459002268,0.176770921,13.45730553,0.20275,108.7482742,74.20853761,422.3239577,278.691629,0.105333842,0.018159704,-0.03657148,-24.691769,2245.528846,0.035841487,2.31280717,Place phone on the opposite side of the room face down on a soft surface 14/19,five special guest treasures,Shouting,Not Distressed,sadness
shout_data_3bfb16b9-c24f-4220-b01b-311ba6d99cad/final/chunk30.wav,3.445034014,0.179667838,11.1340907,0.17,109.2308057,73.45170519,358.0539399,338.1040332,0.114419446,0.021257465,-0.034894617,-23.846954,2183.896091,0.029967527,2.031930334,Place phone on the opposite side of the room face down on a soft surface 14/19,five special guest treasures,Shouting,Distressed,sadness
shout_data_3bfb16b9-c24f-4220-b01b-311ba6d99cad/final/chunk60.wav,3.347029478,0.160301051,10.18235861,0.16,107.1649579,71.20698582,284.6544539,254.0550567,0.12654215,0.020112152,-0.022682916,-25.102478,1963.674363,0.017366903,2.091425157,Place phone on the opposite side of the room face down on a soft surface 14/19,five special guest treasures,Shouting,Not Distressed,sadness
shout_data_3c110579-da2c-4a87-b686-1fe25e0ba763/final/chunk110.wav,2.386031746,0.136439055,12.97191963,0.12325,98.96915232,67.46685855,146.0582002,350.5685373,0.127515122,0.027137177,-0.016411159,-22.832384,1661.655971,0.005196009,3.772003353,Place phone 1-2 meters away in a bag 11/19,snow meteor down the chimney,Talking,Not Distressed,fear
shout_data_3c110579-da2c-4a87-b686-1fe25e0ba763/final/chunk20.wav,2.615011338,0.102443999,9.878050145,0.112,98.76735021,68.30973533,132.7185731,150.7449607,0.159198932,0.024042073,-0.019632442,-23.154411,1388.719512,0.006915539,3.059273423,Place phone 1-2 meters away in a bag 11/19,snow meteor down the chimney,Talking,Not Distressed,fear
shout_data_3c110579-da2c-4a87-b686-1fe25e0ba763/final/chunk30.wav,3.035011338,0.093190899,11.76515929,0.2146,95.58161409,62.7992612,122.1667153,182.8156481,0.135259844,0.022131354,-0.005593965,-25.317993,989.1447368,0.002268031,1.647446458,Place phone 1-2 meters away in a bag 11/19,snow meteor down the chimney,Talking,Not Distressed,fear
shout_data_3c174780-b1ec-4a88-b3d1-77aea1fa8b2e/final/chunk40.wav,3.652018141,0.221667326,16.53882365,0.158,108.1876097,73.63143131,194.1892543,332.7734257,0.070018763,0.013273485,-0.059775855,-23.673964,2678.776421,0.033153386,1.642935378,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,birds make new jingles,Talking,Distressed,disgust
shout_data_3c174780-b1ec-4a88-b3d1-77aea1fa8b2e/final/chunk50.wav,3.462040816,0.337161458,18.59964088,0.18675,107.9348018,71.18687119,290.0401683,352.9166099,0.061493437,0.009335213,-0.024998638,-27.44248,3447.403846,0.017873714,1.733102253,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,birds make new jingles,Talking,Not Distressed,disgust
shout_data_3c17bf72-34c6-4fde-8eb6-a02f04bacbd8/final/chunk01.wav,3.055011338,0.150464607,8.020695634,0.1684,104.7539244,71.09641633,231.313999,269.3040736,0.162675669,0.030202633,-0.030591105,-23.178476,1850.990854,0.015404498,2.291325696,Place phone on the opposite side of the room face down on a hard surface 13/19,heavy undersea birthday pumpkins,Shouting,Not Distressed,disgust
shout_data_3c27b0c3-ba9a-445d-9aad-fb69576fdf34/final/chunk11.wav,3.355011338,0.207748518,13.37314905,0.219333333,106.2350002,70.67671045,430.1581903,181.4571927,0.144979862,0.015186443,-0.019236861,-26.95912,2494.270833,0.015406862,2.682563338,Place phone 1-2 meters away face up on any surface 8/19,fluffy baseboard yogurt division,Shouting,Not Distressed,neutral
shout_data_3c5e69a2-e465-4354-a5fe-3c1281b86bf0/final/chunk40.wav,4.938004535,0.130185409,15.7484798,0.119142857,109.7768479,76.82785162,500.5262955,254.4215975,0.136807273,0.01911788,-0.043944404,-23.488546,1515.692495,0.094026107,2.025111381,Place phone 1-2 meters away face down on a hard surface 9/19,fluffy baseboard yogurt division,Shouting,Distressed,fear
shout_data_3c6bcfdc-fb42-444a-a023-58ed7a2f20b7/final/chunk21.wav,3.253015873,0.108921349,18.52345956,0.192,108.5157353,74.8092692,311.1580352,259.8967409,0.078009142,0.014421375,-0.0747432,-20.464252,1417.392418,0.038638555,2.459268368,Place your phone in a bag and hold it next to your hip 7/19,hungry action hippos fruit,Shouting,Not Distressed,sadness
shout_data_3c6bcfdc-fb42-444a-a023-58ed7a2f20b7/final/chunk40.wav,3.074013605,0.08699116,15.56266908,0.1285,103.1813777,71.18623801,226.739368,157.7076122,0.125236831,0.022609539,-0.036822185,-19.55406,1144.301471,0.015851846,2.927781392,Place your phone in a bag and hold it next to your hip 7/19,hungry action hippos fruit,Shouting,Not Distressed,sadness
shout_data_3d1e535e-43bc-4a3b-b53f-c62c8c872c06/final/chunk10.wav,3.708027211,0.167480469,7.722799867,0.11475,104.106806,69.68740387,286.1988616,277.1046041,0.128618241,0.016202503,-0.011898395,-20.65962,4351.360453,0.013578197,2.427184466,Place your phone in your pocket 6/19,another dog secretary show,Talking,Not Distressed,joy
shout_data_3d1e535e-43bc-4a3b-b53f-c62c8c872c06/final/chunk11.wav,3.330022676,0.205708822,7.539189759,0.071,110.8104638,78.69724175,435.6689192,401.1371014,0.130629458,0.022683161,-0.061970267,-21.18045,4888.253794,0.096963253,3.003003003,Place your phone in your pocket 6/19,another dog secretary show,Shouting,Not Distressed,joy
shout_data_3d1e535e-43bc-4a3b-b53f-c62c8c872c06/final/chunk12.wav,3.929024943,0.224060777,13.60718693,0.164833333,111.9475393,77.19240296,499.8550227,345.0114099,0.104315443,0.017529305,-0.039408179,-22.732782,5775.406504,0.081139811,2.290659201,Place your phone in your pocket 6/19,another dog secretary show,Shouting,Not Distressed,joy
shout_data_3d21a44c-e89a-4e55-856f-c5994415084c/final/chunk41.wav,3.162040816,0.08852147,9.774040859,0.121833333,109.4105216,74.11253087,362.0043364,437.1767221,0.16595458,0.022820072,-0.050470811,-23.686111,1042.692551,0.032007241,2.213788741,Place your phone in a bag and hold it next to your hip 7/19,zebra cats walking on lamps,Shouting,Distressed,fear
shout_data_3d32bb36-b2b3-417b-9841-d058daaf09c0/final/chunk01.wav,2.433015873,0.177441406,7.228448641,0.2306,100.7338813,66.83839755,224.5478608,139.5236596,0.172247892,0.026199818,-0.008517133,-24.539259,2057.792031,0.004589028,3.699136868,Place phone 1-2 meters away face up on any surface 8/19,wolf ring lights are fantastic,Talking,Not Distressed,joy
shout_data_3d32bb36-b2b3-417b-9841-d058daaf09c0/final/chunk02.wav,2.523038549,0.120072391,8.918042588,0.1264,107.6200222,75.44800083,259.8033323,160.443655,0.152036912,0.024322255,-0.070249275,-23.365158,1801.918513,0.034553047,3.567181926,Place phone 1-2 meters away face up on any surface 8/19,wolf ring lights are fantastic,Talking,Not Distressed,joy
shout_data_3d32bb36-b2b3-417b-9841-d058daaf09c0/final/chunk03.wav,2.64,0.17405085,10.46934623,0.105333333,112.1013895,79.44706252,403.62152,330.8906514,0.143932919,0.024634841,-0.141877104,-20.830414,2170.614919,0.091001876,2.272727273,Place phone 1-2 meters away face up on any surface 8/19,wolf ring lights are fantastic,Shouting,Not Distressed,joy
shout_data_3d354e29-a7ec-4ecc-945f-7a51703a80e8/final/chunk30.wav,2.444036281,0.167623268,7.660779157,0.16625,97.7045922,65.66573983,269.0713754,434.8543508,0.167249876,0.02101608,-0.008256231,-25.978693,1967.83288,0.003514969,2.454991817,Place phone on the opposite side of the room face down on a soft surface 14/19,the thunder break craze,Talking,Not Distressed,fear
shout_data_3d5babbb-a37a-4724-ac47-ce2900355f57/final/chunk20.wav,3.471020408,0.118964844,13.43909933,0.2085,96.04781622,63.25703659,474.8066857,378.1398802,0.135132869,0.023786034,-0.002954099,-31.973227,1427.674463,0.002885784,1.72860847,Place phone on the opposite side of the room face down on a soft surface 14/19,the thunder break craze,Shouting,Distressed,surprise
shout_data_3d657b81-8dd9-4db5-84ac-e7577461f558/final/chunk51.wav,3.644036281,0.293886221,18.62329326,0.1885,104.5313296,69.74263667,389.2969908,313.773838,0.102345148,0.0125923,-0.019474421,-27.631788,2821.614583,0.013510972,2.469813392,Hold your phone next to your face with your hand covering the mic 3/19,fluffy baseboard yogurt division,Talking,Distressed,sadness
shout_data_3d8a959e-12ca-4406-9013-a54065022feb/final/chunk11.wav,2.581043084,0.163966588,11.84770028,0.2835,97.07015495,64.2394588,217.5059679,268.9154552,0.100469022,0.020017938,-0.007097907,-25.312128,2001.097624,0.002675236,4.261913987,Place phone on the opposite side of the room face down on a soft surface 14/19,birds make new jingles,Talking,Not Distressed,anger
shout_data_3d8a959e-12ca-4406-9013-a54065022feb/final/chunk20.wav,3.049024943,0.151308002,13.95039448,0.206333333,104.4837764,73.18775848,282.6817689,142.2499569,0.106798321,0.019689268,-0.051101944,-25.336088,1824.765079,0.024932857,2.2958347,Place phone on the opposite side of the room face down on a soft surface 14/19,birds make new jingles,Talking,Not Distressed,anger
shout_data_3da7e478-791a-4ef9-8d72-144eac96327b/final/chunk00.wav,3.081043084,0.134941847,9.435106054,0.16675,106.5660015,71.56066636,294.2591661,234.0388318,0.131153506,0.025703472,-0.024791396,-24.665813,1741.592777,0.017324713,1.947419669,Place phone 1-2 meters away face down on a hard surface 9/19,birds make new jingles,Shouting,Not Distressed,anger
shout_data_3da7e478-791a-4ef9-8d72-144eac96327b/final/chunk11.wav,2.874013605,0.149134482,5.757545105,0.1155,108.4225694,76.79629163,462.6948286,338.526389,0.195312081,0.036572096,-0.047085102,-24.036758,1814.930556,0.053866321,1.73973556,Place phone 1-2 meters away face down on a hard surface 9/19,birds make new jingles,Shouting,Not Distressed,anger
shout_data_3da7e478-791a-4ef9-8d72-144eac96327b/final/chunk31.wav,3.231020408,0.131211635,8.413844968,0.1245,109.3747277,75.48335387,395.0899591,234.004263,0.139401046,0.02818424,-0.053728577,-24.411594,1688.582921,0.044788155,3.095017023,Place phone 1-2 meters away face down on a hard surface 9/19,birds make new jingles,Shouting,Not Distressed,anger
shout_data_3de47b56-34af-4e37-98d9-cf89e40c815a/final/chunk00.wav,4.341043084,0.270118754,14.10051161,0.1135,114.2088132,80.19354915,367.6403667,305.5882959,0.079644368,0.008173688,-0.064674794,-20.238096,6304.457156,0.179001316,2.303616678,Hold your phone next to your hip with the back of phone on your palm 4/19,snow meteor down the chimney,Shouting,Not Distressed,surprise
shout_data_3dfcb458-0cb0-41dd-acde-b2e434172bc0/final/chunk09.wav,2.170022676,0.118730261,10.50491625,0.1495,108.0602826,77.01316508,222.6063363,304.4742041,0.182837788,0.025638789,-0.14029612,-19.133703,732.7665441,0.042463368,3.225806452,Place your phone in a bag and hold it next to your hip 7/19,join the Ear Look club,Shouting,Not Distressed,surprise
shout_data_3f0363f9-deac-4808-9a9e-872e7914c903/final/chunk20.wav,3.51600907,0.205062063,11.59186731,0.096,107.2165761,77.26378207,356.2401539,273.0063414,0.054800016,0.012043104,-0.083492858,-23.652979,2495.525568,0.073620773,1.706484642,Place phone 1-2 meters away face down on a hard surface 9/19,hungry action hippos fruit,Shouting,Not Distressed,anger
shout_data_3f0363f9-deac-4808-9a9e-872e7914c903/final/chunk30.wav,4.359002268,0.167610331,9.211871611,0.152285714,110.7948054,77.23101607,301.2567336,423.8437919,0.053952605,0.018249381,-0.087849815,-22.690767,2232.694071,0.0908258,1.835283322,Place phone 1-2 meters away face down on a hard surface 9/19,hungry action hippos fruit,Shouting,Not Distressed,anger
shout_data_3f16cd31-5d24-4c8a-8978-5555dddd1bf2/final/chunk20.wav,3.429024943,0.060626056,10.32983416,0.137333333,110.6618814,75.54924891,237.0910901,332.7601571,0.161619215,0.020815278,-0.087613412,-20.88816,735.0786102,0.048344128,2.624671916,Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,banana and mustard sandwiches,Shouting,Not Distressed,joy
shout_data_3f1e71c4-f3ca-4cab-a1bf-9ebf89ffef7b/final/chunk41.wav,3.073015873,0.144457824,9.745018658,0.12425,102.2796204,70.86475887,500.9844234,293.2585003,0.173670267,0.022677047,-0.011609883,-25.72979,1914.089533,0.014747764,2.603319232,Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,heavy undersea birthday pumpkins,Shouting,Not Distressed,disgust
shout_data_3f1e71c4-f3ca-4cab-a1bf-9ebf89ffef7b/final/chunk51.wav,3.729024943,0.129515843,8.429535846,0.153,108.3189665,76.98190326,350.8750567,507.31288,0.17457617,0.034633119,-0.05259614,-23.36767,1575.803571,0.073307118,2.681684098,Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,heavy undersea birthday pumpkins,Shouting,Distressed,disgust
shout_data_3f7cb6c8-e9ba-49b9-9ad2-cbdcc36d4fd9/final/chunk00.wav,2.375192744,0.220418689,12.39077282,0.2332,102.8995117,70.13010657,193.4818751,436.6445302,0.103500858,0.008942272,-0.014883194,-22.154753,2790.113509,0.009534889,2.526134899,Place your phone in a bag and hold it next to your hip 7/19,wolf ring lights are fantastic,Talking,Not Distressed,sadness
shout_data_3f7cb6c8-e9ba-49b9-9ad2-cbdcc36d4fd9/final/chunk02.wav,3.189206349,0.174854223,19.57932501,0.15225,108.3724097,79.68462736,391.0933663,404.7068599,0.078118226,0.010709177,-0.08291518,-23.852262,2333.481396,0.116356176,2.822038779,Place your phone in a bag and hold it next to your hip 7/19,wolf ring lights are fantastic,Shouting,Distressed,sadness
shout_data_3f87c52e-a3aa-425e-8091-4f228a9dbf3c/final/chunk10.wav,3.343038549,0.228403727,8.366284225,0.0895,109.4506416,77.23816313,228.6532027,363.6749118,0.073531411,0.014976281,-0.050192724,-22.086761,2880.20004,0.069461791,2.991325157,Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,five special guest treasures,Talking,Not Distressed,surprise
shout_data_3f87c52e-a3aa-425e-8091-4f228a9dbf3c/final/chunk12.wav,3.124036281,0.299041522,10.59982664,0.083666667,107.1416783,77.94859189,367.4664758,314.0277812,0.066375489,0.011029832,-0.068191872,-22.808176,3661.049488,0.076419088,1.920614597,Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,five special guest treasures,Shouting,Not Distressed,surprise
shout_data_3fdd3cc0-5215-4f32-9b57-3837dbafbf86/final/chunk00.wav,3.414013605,0.176998654,14.59314876,0.247,105.4572695,68.6463322,202.1921469,120.4635253,0.107359301,0.011971871,-0.016288706,-24.60317,2072.064836,0.009816571,1.757469244,Hold your phone next to your hip with the back of phone on your palm 4/19,snow meteor down the chimney,Shouting,Not Distressed,neutral
shout_data_3fdd3cc0-5215-4f32-9b57-3837dbafbf86/final/chunk40.wav,3.811020408,0.196516927,14.85148912,0.1902,107.358787,69.96305513,317.2888509,207.7891614,0.101138322,0.010002042,-0.017686859,-26.830532,3158.890538,0.014880251,2.361584886,Hold your phone next to your hip with the back of phone on your palm 4/19,snow meteor down the chimney,Shouting,Not Distressed,neutral
shout_data_3fec94ec-1c01-4ae7-a274-9a57082fcf37/final/chunk10.wav,3.699002268,0.16105957,6.859161308,0.078666667,109.6804117,74.88988698,244.6234405,318.7097202,0.161793814,0.021203466,-0.043181255,-23.430061,1949.29755,0.044888814,1.892403352,Place phone 1-2 meters away face up on any surface 8/19,snow meteor down the chimney,Shouting,Not Distressed,surprise
shout_data_40219f11-9abd-45f3-89cd-e698e17f7e12/final/chunk01.wav,3.268027211,0.206570673,12.06349128,0.1968,104.7174485,69.86451514,456.9494418,324.0675983,0.160150506,0.019596803,-0.015210756,-26.2485,2579.728217,0.012438665,3.05997552,Place phone 1-2 meters away in a bag 11/19,hungry action hippos fruit,Talking,Distressed,sadness
shout_data_40219f11-9abd-45f3-89cd-e698e17f7e12/final/chunk51.wav,2.717006803,0.158041744,10.75946576,0.174,102.8048815,71.07113328,366.2126971,308.3890576,0.143910345,0.031217203,-0.026551386,-27.510586,2119.577206,0.013594977,2.944423997,Place phone 1-2 meters away in a bag 11/19,hungry action hippos fruit,Talking,Distressed,sadness
shout_data_40367c97-1878-44a6-9c02-09781ffbdba2/final/chunk10.wav,4.146031746,0.181978876,14.46884626,0.2036,107.7890562,72.16152675,204.7252502,121.6498999,0.09031949,0.007287101,-0.035138136,-21.15825,2183.302539,0.026897326,1.447178003,Hold your phone next to your hip with your hand covering the mic 5/19,snow meteor down the chimney,Talking,Distressed,sadness
shout_data_40367c97-1878-44a6-9c02-09781ffbdba2/final/chunk21.wav,3.833015873,0.143178181,19.23740586,0.1958,108.1125711,72.53369689,307.420519,181.2541883,0.07851978,0.009754527,-0.040177869,-25.554941,1771.549479,0.027066408,3.130707018,Hold your phone next to your hip with your hand covering the mic 5/19,snow meteor down the chimney,Shouting,Not Distressed,sadness
shout_data_40367c97-1878-44a6-9c02-09781ffbdba2/final/chunk31.wav,3.45600907,0.138963533,18.23871209,0.166333333,108.2514861,75.61098974,259.2889729,148.7061659,0.072711954,0.009427932,-0.079664043,-22.658594,1698.822115,0.049501816,2.314814815,Hold your phone next to your hip with your hand covering the mic 5/19,snow meteor down the chimney,Shouting,Not Distressed,sadness
shout_data_408f1872-be23-42cd-82ed-f43aedf140b1/final/chunk40.wav,3.163038549,0.223041172,7.516380587,0.169,102.7271127,67.20122094,310.5087503,121.5070978,0.176225158,0.017275629,-0.007448451,-27.943523,2296.717172,0.006517804,1.264622194,Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19,birds make new jingles,Shouting,Not Distressed,joy
shout_data_409f9cd2-52fc-46f8-bf90-cf4b904c2526/final/chunk10.wav,2.593015873,0.151519775,15.62025499,0.186,107.9105207,72.93644266,156.8796174,316.3880879,0.089257947,0.01682953,-0.053237756,-22.32384,1560.130635,0.019945213,1.928268415,Hold your phone next to your face but with the mic/phone facing away from your face 2/19,join the Ear Look club,Talking,Distressed,sadness
shout_data_40af9db0-126f-43f2-810d-cad2f0bc09c0/final/chunk20.wav,2.559002268,0.278377499,19.43883079,0.09525,109.2699525,76.1914817,423.8091812,309.3443779,0.063903544,0.019214981,-0.109124961,-22.697493,2668.75,0.041538704,1.953888238,Hold your phone next to your face with your hand covering the mic 3/19,the thunder break craze,Shouting,Not Distressed,surprise
shout_data_40af9db0-126f-43f2-810d-cad2f0bc09c0/final/chunk30.wav,3.441043084,0.199638213,15.53933679,0.15075,104.9847135,71.77316158,153.8104777,98.05678806,0.094633809,0.019067736,-0.043520281,-21.287382,2204.576238,0.020358175,1.743679163,Hold your phone next to your face with your hand covering the mic 3/19,the thunder break craze,Talking,Distressed,surprise
shout_data_40e22dc2-a5a7-4319-a135-3de9a5b4a58c/final/chunk11.wav,3.010022676,0.129236779,13.42204219,0.1525,107.4710669,71.74242159,138.614894,389.0858954,0.084781708,0.018561785,-0.039459675,-18.031301,2086.103136,0.017634712,2.657807309,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,snow meteor down the chimney,Talking,Not Distressed,disgust
shout_data_415e4d0d-a9c3-4e6a-bd38-bd8836ff423d/final/chunk11.wav,3.092018141,0.17248353,11.85844145,0.189,104.4960765,72.57868645,242.1805461,196.9930606,0.10392989,0.011913053,-0.036195348,-25.356958,2435.398707,0.021960773,2.910741656,Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,five special guest treasures,Shouting,Not Distressed,joy
shout_data_415e4d0d-a9c3-4e6a-bd38-bd8836ff423d/final/chunk13.wav,3.041995465,0.162882487,15.82623113,0.153,109.6825602,79.50370507,343.07182,487.5834145,0.07201107,0.011254819,-0.168474327,-24.536655,2416.029283,0.106477071,2.301121116,Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,five special guest treasures,Shouting,Not Distressed,joy
shout_data_415e4d0d-a9c3-4e6a-bd38-bd8836ff423d/final/chunk21.wav,2.862993197,0.197777533,5.141960511,0.2148,98.10036474,67.46743852,122.1270455,443.3645726,0.175903904,0.033967063,-0.013391987,-24.33616,2896.75302,0.006250952,2.444993585,Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,five special guest treasures,Talking,Not Distressed,joy
shout_data_41892486-8479-4922-9c1b-85ad6fd8699e/final/chunk00.wav,2.170204082,0.218640916,8.222711553,0,84.33001668,53.13569985,211.2164227,433.5943041,0.105340521,0.020328893,-0.000426872,-26.269476,6684.512868,0.000173899,2.76473807,Hold your phone next to your face but with the mic/phone facing away from your face 2/19,wolf ring lights are fantastic,Talking,Not Distressed,anger
shout_data_41892486-8479-4922-9c1b-85ad6fd8699e/final/chunk02.wav,3.013560091,0.190583684,9.916994497,0.13925,110.0129482,79.00754109,432.5992858,310.6207657,0.107463403,0.016092286,-0.101532824,-20.126268,6842.50773,0.093955682,2.322864313,Hold your phone next to your face but with the mic/phone facing away from your face 2/19,wolf ring lights are fantastic,Shouting,Not Distressed,anger
shout_data_41f639b5-5e23-415b-b53e-ed9d9eed68c3/final/chunk40.wav,3.438004535,0.128273778,9.721707606,0.245,105.8676502,69.95495906,165.6392899,501.5071328,0.127755355,0.027807825,-0.023757205,-22.29249,1326.794698,0.013364135,2.326934264,Place your phone in your pocket 6/19,another dog secretary show,Talking,Not Distressed,joy
shout_data_41f639b5-5e23-415b-b53e-ed9d9eed68c3/final/chunk60.wav,3.357006803,0.142881196,12.86827176,0.1374,108.2042255,76.94234943,261.6637087,419.1738162,0.09242135,0.015451834,-0.087838857,-22.014553,1514.0625,0.065231393,2.383080131,Place your phone in your pocket 6/19,another dog secretary show,Shouting,Not Distressed,joy
shout_data_421f85bc-da3d-48e4-8d5d-97b316af43bd/final/chunk00.wav,3.029024943,0.155306984,13.94522375,0.11625,99.13959407,67.16165846,244.4465442,446.4509677,0.107746313,0.022558959,-0.013412453,-26.018194,1914.200044,0.006175204,2.971277649,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,fluffy baseboard yogurt division,Talking,Not Distressed,surprise
shout_data_421f85bc-da3d-48e4-8d5d-97b316af43bd/final/chunk31.wav,2.219002268,0.213857015,12.08560988,0.097285714,105.4997157,74.09126946,245.5918347,206.9421645,0.11715177,0.016936733,-0.058686078,-23.215248,2579.582835,0.022162497,3.60522758,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,fluffy baseboard yogurt division,Talking,Not Distressed,surprise
shout_data_423ac5a3-8dbc-42e4-8136-422ae44ac84d/final/chunk20.wav,3.354013605,0.100575835,7.337718162,0.087571429,106.8853492,74.24224135,438.5198465,390.6873249,0.17871214,0.040565971,-0.034214453,-24.552227,1279.6875,0.035018839,2.981514609,Place phone on the opposite side of the room face down on a hard surface 13/19,fluffy baseboard yogurt division,Shouting,Distressed,surprise
shout_data_423ac5a3-8dbc-42e4-8136-422ae44ac84d/final/chunk60.wav,3.473015873,0.082949219,7.938270282,0.099428571,106.2694397,74.03362004,384.1525326,445.1749173,0.171421459,0.034617857,-0.056257247,-23.18338,1062.811541,0.034587485,3.455226029,Place phone on the opposite side of the room face down on a hard surface 13/19,fluffy baseboard yogurt division,Shouting,Distressed,surprise
shout_data_423ac5a3-8dbc-42e4-8136-422ae44ac84d/final/chunk70.wav,3.258004535,0.108606217,6.288605533,0.1,107.7975008,72.43032962,376.2141194,420.2628788,0.158905744,0.030479806,-0.022316656,-25.11604,1401.960784,0.02239771,2.455494168,Place phone on the opposite side of the room face down on a hard surface 13/19,fluffy baseboard yogurt division,Shouting,Distressed,surprise
shout_data_4254ee42-32ac-4478-a1e4-5d67bb7f5649/final/chunk31.wav,4.551020408,0.154785156,16.2004584,0.198,115.8422242,82.78455459,361.1895761,455.730045,0.104925098,0.01805063,-0.183903734,-20.162966,2062.225556,0.340855422,2.417052402,Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,wolf ring lights are fantastic,Shouting,Not Distressed,neutral
shout_data_42a2b749-6360-40c5-9668-952581eb7657/final/chunk01.wav,3.705034014,0.119406128,8.813592707,0.161428571,110.9279852,76.96584051,250.5336071,400.1309848,0.179966444,0.022814799,-0.081184886,-23.873894,1356.883082,0.07255777,2.429149798,Place phone on the opposite side of the room face up on any surface 12/19,another dog secretary show,Shouting,Distressed,sadness
shout_data_42a47435-ab91-4ab4-ac78-8ae37565197d/final/chunk00.wav,3.989024943,0.464579737,6.71754907,0.173333333,105.7664207,70.96047636,97.36940966,444.6877636,0.174941973,0.037156781,-0.024175031,-24.10893,3786.284258,0.019599279,1.754825771,Hold your phone next to your hip with the back of phone on your palm 4/19,zebra cats walking on lamps,Talking,Not Distressed,neutral
shout_data_42f7803c-ecc5-4c53-8a24-642fdb6fff2c/final/chunk20.wav,2.624036281,0.226785225,8.056549137,0.145,105.9181151,71.10424176,368.8199407,338.5435785,0.137586842,0.027695184,-0.018558226,-26.010517,2959.197874,0.013245549,2.286585366,Place phone 1-2 meters away face down on a hard surface 9/19,snow meteor down the chimney,Talking,Not Distressed,joy
shout_data_42f7803c-ecc5-4c53-8a24-642fdb6fff2c/final/chunk50.wav,2.557006803,0.230996622,5.867366841,0.090333333,99.76221922,67.16411932,215.7352046,324.9549309,0.186705592,0.023030873,-0.007962055,-23.313875,2869.628906,0.005196429,3.128666406,Place phone 1-2 meters away face down on a hard surface 9/19,snow meteor down the chimney,Talking,Not Distressed,joy
shout_data_430e40ca-dfa7-4c21-a778-d0bc77dd9a16/final/chunk20.wav,3.393015873,0.162541188,12.1996588,0.21475,107.6772752,75.05488265,300.7689937,223.2793043,0.089278551,0.011387969,-0.053168941,-23.886753,2048.540361,0.042733189,2.357795461,Place phone 1-2 meters away in a bag 11/19,five dollar slaw onion cure,Shouting,Not Distressed,anger
shout_data_430e40ca-dfa7-4c21-a778-d0bc77dd9a16/final/chunk50.wav,3.409024943,0.137336575,14.35935983,0.1735,109.3261051,75.09369629,365.3566725,294.0202343,0.060156416,0.012905588,-0.039909053,-25.511452,1646.777344,0.043323961,2.346729246,Place phone 1-2 meters away in a bag 11/19,five dollar slaw onion cure,Shouting,Not Distressed,anger
